type,category,review,star
SK매직 식기세척기,별점,기름진 그릇도 뽀드득 하게 잘 닦이네요. 완전 만족합니다.,평점5
SK매직 식기세척기,별점,까다로운 조건인데 한번더 오셔서 설치마무리해주신대요^^,평점5
SK매직 식기세척기,별점,사용하기도편하고 디자인도 맘에 들어요 설겆이도 잘돼요~,평점5
SK매직 식기세척기,별점,기사님 친절하시고 있는자리 티안나게 교체되어 넘 좋네요,평점5
SK매직 식기세척기,별점,"기름기 많은 세척시 정말 깨끗하게 잘 됩니다
만족스러워요",평점5
SK매직 식기세척기,별점,식기세척도 깨끗이 잘 되네요. Sk 매직이라 믿음이 갑니다.,평점5
SK매직 식기세척기,별점,나비그림이 그려진 SK로고만 없었더라면 참 좋았을텐데 ...,평점5
SK매직 식기세척기,별점,가성이가 좋아요. 깨끗하고. 시간이 점 걸리기는 하지만.^^,평점5
SK매직 식기세척기,별점,가성비좋아요. 일손도줄고 기름때도잘지워지니 편하네요.,평점5
SK매직 식기세척기,별점,처음에 공사중이라 설치를 못했는데 나중에 다시 오셔서 설치해 주시고 판매점과 설치 기사님 모두 친절하셔서 별 10개 주고 싶네요.,평점5
SK매직 식기세척기,별점,작은걸 살까 하다 싱크대 공사하고 살치했는데 공사도깔끔하고 냄비 후라이팬 다들어가서 3식구인데도 넘좋음,평점5
SK매직 식기세척기,별점,식기세척기 사용이 손에 익지 않아 아직은 좀 번거롭네요,평점5
SK매직 식기세척기,별점,가격면에서 저렴하지만 성능은 좋네요 선택잘한거같아요,평점5
SK매직 식기세척기,별점,"sk매직에서 직접 오니 설치 깔끔하고, 시간지키고 좋네요.",평점5
SK매직 식기세척기,별점,빌트인으로 크기 안맞으면 어떻하나 걱정했는데 맞춤처럼 딱 맞네요~ 엄마 선물해드렸는데 너무 좋아하시네요^^,평점5
SK매직 식기세척기,별점,"기존 제품 철거하고 설치했어요
기사님도 꼼꼼하고 친절하시고
주문부터 설치완료까지 20시간 걸린것 같아요",평점5
SK매직 식기세척기,별점,"식기세척기사용후 확실히 신세계예요
진즉살껄 그랬네요",평점5
SK매직 식기세척기,별점,식기 세척도 잘되고 모양도 예쁘고 참 좋아요 적극추천!,평점5
SK매직 식기세척기,별점,배송도빠르고좋아요.가격도 저렴하고 상품이 좋습니다.,평점5
SK매직 식기세척기,별점,성능 괜찮아요. 식기세척기 덕에 삶의 질이 달라집니다.,평점5
SK매직 식기세척기,별점,10년 쓰고 오래되서 비슷한 기종으로 바꿨습니다 좋아요,평점5
SK매직 식기세척기,별점,기사님 엄청 친절하시고 빠르고 정확한 설명 감사드립니다 엄마께서 많이 좋아하시네요^^,평점5
SK매직 식기세척기,별점,"싱크 컬러와 잘맞아서 매우 만족합니다.
어머니집도 저희꺼와 같은걸로 맞춰드렸습니다.",평점5
SK매직 식기세척기,별점,바쁜 하루하루에 식세기이모님이 가사일에 많은 도움이되서 만족하면서 사용중입니다,평점5
SK매직 식기세척기,별점,설치 기사님 친절하시구요 가격대비 완전 만족합니다,평점5
SK매직 식기세척기,별점,"빌트인 설치했어요. 실수로 도어판넬 주문안해서 설치가 좀 늦어졌지만, 그래도 잘 설치해주셔서 감사합니다~",평점5
SK매직 식기세척기,별점,아주 친절하게 설치해 주시고 식기세척기기도 정말 잘되요 정말 만족스럽네요..가성비 짱,평점5
SK매직 식기세척기,별점,"잘닦여요. 누수생길까 걱정했는데 시공도
잘되었어요",평점5
SK매직 식기세척기,별점,"그냥 다 마음에들어요.
가격. 설치, 기계 짱 입니다요",평점5
SK매직 식기세척기,별점,세척력은 찌꺼기하나도없이애벌해서넣었을때는좋은데 아니면별로에요ㅡ 세제를따로사야되는게별로에요ㅜ 휴지통에전용비닐사야되는것처럼ㅜ,평점5
SK매직 식기세척기,별점,시중에서 비싼데 인터넷으로 저렴하게 사서 좋아요,평점5
SK매직 식기세척기,별점,"가성비 좋아요^^
설치 기사님께서 무척 친절하셨어요",평점5
SK매직 식기세척기,별점,깔끔하게 설치까지 해주시고 가셨네요 너무 좋아요.,평점5
SK매직 식기세척기,별점,가성비최고ㅋ 저는 건조는 잘안되는거 알고있기에.. 그래도 문열어두면 금방건조되요,평점5
SK매직 식기세척기,별점,장공사에서 설치까지 너무 잘해주셨어요~~~~ 설치기사 아저씨두 친절하시고 잘쓸게요!!,평점5
SK매직 식기세척기,별점,근데 도어를 메탈실버로 했는데 화이트가왔어요^^;;,평점5
SK매직 식기세척기,별점,"너무 깔끔하고 예뻐요~세척력도 좋고
사장님께서 너무 친절하시네요^^
번창하세요😊",평점5
SK매직 식기세척기,별점,가성비 최고예요. 세척력도 좋고 수납도 편합니다.,평점5
SK매직 식기세척기,별점,친구 결혼선물로 구매했는데 친구가 너무 만족스럽게 잘 사용하고 있다고 엄치척하면 고마워 하고 있어요! 색상도 너무 고급스럽고 사용도 편리하니 너무 문족스럽다고 선물한 사람입장에서 너무 뿌듯합니다,평점5
SK매직 식기세척기,별점,"준비가 안되어 3차례나 방문하여주셨는데,
제품만족하고 친절하게 잘해주셨습니다.",평점5
SK매직 식기세척기,별점,"배송도 괜찮았고, 설치후 디자인도 마음에 듭니다",평점5
SK매직 식기세척기,별점,원래 빌트인이었던 것처럼 주방에 잘 어울리네요.,평점5
SK매직 식기세척기,별점,"설치잘해주셨고
설거지 안해도 되어서 만족입니다",평점5
SK매직 식기세척기,별점,"6인용 쓰다가 너무너무 좋아성 싸이즈업!!!
이제 냄비도 넣고 다 넣어야지!!!! 설치 기사님 너무 친절하셨어요 너무 감사했습니다^^",평점5
SK매직 식기세척기,별점,좋아요ㅎ사용하기도편하고 설치도 친절하셨어요,평점5
SK매직 식기세척기,별점,배송 빠르고 잘 작동합니다. 설치기사님께 상단바 자르고 싱크장 탈거 비용으로 설치비 현금5만원 드렸어요,평점5
SK매직 식기세척기,별점,가격대비 아주 훌륭합니다 설거지가 편해졌어요,평점5
SK매직 식기세척기,별점,"이거 없이 그동안 어찌살았나몰라요
진짜 필수템",평점5
SK매직 식기세척기,별점,세척도 잘되고 설치해주신 기사님도 친절하세요,평점5
SK매직 식기세척기,별점,식세기이모님 정말 직장인 맘들에게 최고입니다,평점5
SK매직 식기세척기,별점,자동문열림 기능이 아쉽지만 무난하게 좋습니다,평점5
SK매직 식기세척기,별점,기사님 친철상품 최고와이프의 노고가 없어지길,평점5
SK매직 식기세척기,별점,가성비 짱입니다. 그릇도 넉넉하게 잘들어가고 기름때 말끔히 잘씻기네요! 우리집 싱크대 색에 맞춤입니다,평점5
SK매직 식기세척기,별점,"설치와 작동 신세게네요
너무좋아요 감사합니다",평점5
SK매직 식기세척기,별점,설치기사님도 친절하시고 세척기도 맘에들어요,평점5
SK매직 식기세척기,별점,저렴한가격에 잘샀습니다 와이프가 좋아하네요,평점5
SK매직 식기세척기,별점,기사님 친절하시고 가격 저렴하니 만족합니다.,평점5
SK매직 식기세척기,별점,"아주좋아요!!!
설치도 굿!!!
너무 친절하셨어요!!!",평점5
SK매직 식기세척기,별점,가격대비 성능 최곱니다 일거리가 확 줄었네요,평점5
SK매직 식기세척기,별점,기사님이 오셔서 친절히 설치해주고 가셨어요~,평점5
SK매직 식기세척기,별점,완전 좋아요. 넓고 확실히 12인용이 좋은듯. 물받이 15센티 했는데 밑에 좀 닿아 16센티 할걸 그랬에요. 그외엔 다좋아요~,평점5
SK매직 식기세척기,별점,"맘에듭니다 근데 판넬이 자꾸깨진게오네요
결국 모서리 깨진걸로 걍달았어요 ㅜㅜ",평점5
SK매직 식기세척기,별점,"가격 대비 만족합니다
시어머님이 좋아하세요~",평점5
SK매직 식기세척기,별점,저렴한 가격에 이쁘네요. 작동도 잘 됐습니다.,평점5
SK매직 식기세척기,별점,자동문열림은 없지만 펜션에 놔둘꺼라 샀어요,평점5
SK매직 식기세척기,별점,서비스 빠르고 친절하고 너무 만족스럽습니다,평점5
SK매직 식기세척기,별점,영업장에 놓을꺼라 기본적인걸 샀어요 좋아요,평점5
SK매직 식기세척기,별점,"작동 잘되고 시간절약이 많이되서
너무 좋아요",평점5
SK매직 식기세척기,별점,"배송도 빠르고 담당 기사님도 설치 깔끔하게 해주시고
사정이 있어 추후 재 방문 하셨어야 했는데
친절하게도 와서 마무리 해주시고 가셨네요~~^^
아직 매장 오픈 전이라 사용 전이긴 하지만
가성비 좋다는 평 믿고 사용할게요",평점5
SK매직 식기세척기,별점,"고민고민하다 적당한 가격으로
구매 했는데 설치하니 넘넘 맘에 들어요
추천해용~^^",평점5
SK매직 식기세척기,별점,기사님도 친절하시고 설치도 잘해주샸어요~~~,평점5
SK매직 식기세척기,별점,"저렴한데도 소음도 없고, 세정 잘되고 좋아요",평점5
SK매직 식기세척기,별점,디자인좋고 설거지 잘됩니다가성비 짱이네요,평점5
SK매직 식기세척기,별점,만족합니다❤️ 설치도 친절하게 해주셨어요,평점5
SK매직 식기세척기,별점,기사분도 친절하시고 제품도 만족스럽습니다,평점5
SK매직 식기세척기,별점,아주좋아요..10년된세척기 고장나서 바꿨어요,평점5
SK매직 식기세척기,별점,가성비 최고예요 설거지부담에서 해방시켜줌,평점5
SK매직 식기세척기,별점,정말 깔끔하게 정리해 주셨어요. 고맙습니다.,평점5
SK매직 식기세척기,별점,구매확정 먼저 해요 빨리 배송오면 좋겠네요,평점5
SK매직 식기세척기,별점,배송빠르고 기사님들 너무 친철하게 했어요.,평점5
SK매직 식기세척기,별점,저희집서도 쓰고 시댁에 하나 놔드렸어요~~^^,평점5
SK매직 식기세척기,별점,엄청만족합니다 저녁시간이 여유로워졌어요,평점5
SK매직 식기세척기,별점,잘 작동합니다. 와이프가 신세계라고 하네요,평점5
SK매직 식기세척기,별점,친절 설치에 세제 서비스까지 너무 만족해요,평점5
SK매직 식기세척기,별점,"좋아요 잘 닦여요 만족합니다
설치 친절해요",평점5
SK매직 식기세척기,별점,"고민많이하다 질렀네요, 상담사님 친절하시고, 방문해주신 설치기사님 고생많으셨구요! 다른곳 이사가기전까지 뽕뽑아야죠! sk식기세척기 만족입니다^_^",평점5
SK매직 식기세척기,별점,깨끗하게 세척되어 속이다 후련하고 좋아요,평점5
SK매직 식기세척기,별점,생각보다 깔끔한 모양에 성능도 괜춘합니다,평점5
SK매직 식기세척기,별점,생각보다 깨끗히 잘되요앞으로 설거지 해방,평점5
SK매직 식기세척기,별점,너무 친절하게 설치해주셔서 감동 했습니다,평점5
SK매직 식기세척기,별점,유용하게잘쓰고있습니다.자동문열림좋아요,평점5
SK매직 식기세척기,별점,"실수로 주문을 잘못했는데도, 싫은 기색 하나 없이 친절히 상담해주시고 전혀 불편함 없이 설치까지 완료해주셨습니다. 깊은 감사의 마음 전하며, 진심으로 대박 나시길 기원드립니다. ^^",평점5
SK매직 식기세척기,별점,가격대비 만족도 높아요~ 설치도 빨랐구요!,평점5
SK매직 식기세척기,별점,"깔끔하니 좋아요
기사님 매우 친절하시네요",평점5
SK매직 식기세척기,별점,좋은 기사임이 설치 및 안내에 감사합니다.,평점5
SK매직 식기세척기,별점,가격이 저렴했고 분리세척가능해서 좋아요,평점5
SK매직 식기세척기,별점,설거지 잘 되고 좋아요 역시 살림은 장비빨,평점5
SK매직 식기세척기,별점,"잘 받았습니다.
세제 서비스도 맘에 들어요~",평점5
SK매직 식기세척기,별점,"공간 넉넉하고 소음도 그닥 거슬리지 않습니다
세척력도 괜찮아요
가성비 좋아요",평점5
SK매직 식기세척기,별점,깔끔하게 잘 설치해주셨어요~ 가성비 좋다고 이야기 듣고 설치했는데 만족합니다,평점5
SK매직 식기세척기,별점,가성비 최고에 디자인까지 너무 좋습니다.,평점5
SK매직 식기세척기,별점,깨끗하고 배송기사님 설치 잘해주셨어요,평점5
SK매직 식기세척기,별점,자동문열림 최고예요 엄마시간절약되고요,평점5
SK매직 식기세척기,별점,설치도 깔끔하게 잘 해주셔서 만족합니다.,평점5
SK매직 식기세척기,별점,서비스도 좋고 매우 잘 사용하고 있습니다,평점5
SK매직 식기세척기,별점,성능 너무 좋와요 저녁시간이 천국이네요,평점5
SK매직 식기세척기,별점,설치 친절하게 해주셨어요 ㅎ 감사합니당,평점5
SK매직 식기세척기,별점,"깔끔하고 이쁘네요.
기사님도 친절하세요.",평점5
